Leg Key,Origin Port Key,Destination Port Key,Leg Miles
882,1428,232,6290.444106809593
883,232,668,11353.478728355658
884,2598,1013,5578.674429731413
885,1013,1414,1568.3365733597334
886,1414,2653,1428.88466715994
887,2653,2198,5740.74690366529
888,2198,669,6978.4586357638855
889,391,2198,2903.7724394221364
890,2198,3822,2332.21206147781
891,34,890,444.9090235620342
892,890,2043,1979.2686203920198
893,2043,1480,2561.61238682431
894,1026,34,7299.9105085474375
895,34,2653,3959.5963799651627
896,2653,3829,3959.859646059351
897,3829,1953,7192.008569837271
898,2311,4249,4945.754806250917
899,4249,15,5839.819785361907
900,802,2199,1535.8579807204694
901,2199,3821,2513.65484186702
902,2743,3354,1670.2662668013338
903,3354,3835,3523.4475630455177
904,2597,3822,8164.041532701207
905,3822,232,4956.258129892786
906,232,669,11158.309971959892
907,2493,2141,2597.36627728261
908,2141,62,10181.31029605562
909,62,3826,6443.859202095036
910,3826,3823,1576.125133855888
911,3823,3832,586.5147713852483
912,1414,3154,668.2411761354105
913,3154,890,3414.0049026533875
914,890,202,5697.603349051703
915,202,2199,2093.086040508882
916,2199,3823,1741.3906785895656
917,1692,2280,2673.824730818394
918,2280,390,2601.620443312288
919,390,3831,751.182174668759
920,3831,672,7141.032060698837
921,2839,2947,4105.941367278355
922,2947,3833,8970.417903147298
923,2506,1385,880.3186576027095
924,1385,1601,11167.319054869815
925,1601,3056,2392.027046483853
926,3056,1691,4423.28246226212
927,1691,1480,2016.488573616876
928,2332,802,8043.422995272756
929,802,2834,7887.853731431719
930,2834,2636,4053.3801816434025
931,2636,1950,5312.399876714147
932,1950,667,1325.8520154770817
933,1598,3353,8024.6226452527235
934,3353,3833,5224.208945994746
935,4266,2043,1293.0862162131375
936,2043,232,5776.278281778208
937,4269,3050,1476.088373310202
938,3050,1598,6365.988453792672
939,1598,670,2366.8146747444857
940,670,1714,5962.16722346782
941,1714,3826,4470.651202337729
942,273,1951,5274.997813821456
943,1951,1480,3864.346610724787
944,3057,674,481.02388027382244
945,674,2367,7587.504769522583
946,2367,1163,3016.6310973730256
947,1163,3834,4970.970435386268
948,3834,3826,1674.8573358660453
949,998,1598,10681.443993333927
950,1598,667,2266.085189374323
951,667,3820,7262.339382505419
952,3820,3832,2081.619363979468
953,3832,3830,1388.463831465843
954,2839,2795,4120.173068530362
955,2795,3826,7291.8955913780965
956,3826,3824,1201.7247067951862
957,2353,2332,7426.627178952963
958,2332,670,6070.861761029145
959,283,1326,2375.239155849171
960,1326,3153,346.8179519045593
961,3153,2635,1302.924681747691
962,2635,182,4430.600171566186
963,182,1481,1149.9179493998802
964,3084,2368,6361.05684466007
965,2368,2280,3286.899877301467
966,2280,3823,4001.3477764161676
967,3823,668,7088.897065450036
968,202,3066,7425.7938523894645
969,3066,1597,6507.258469324724
970,1597,1951,2423.677431388802
971,2506,1389,4455.430874929806
972,1389,2091,2426.485760761868
973,2091,1014,1222.8149303377338
974,1014,672,5098.676735244312
975,2743,2487,3306.972161509015
976,2487,2742,2986.899393506393
977,2742,934,1317.4059395587876
978,934,802,5245.462012099298
979,802,3826,3514.4595358586043
980,2598,4249,1068.6979995017175
981,4249,2840,6346.0044002906625
982,2840,3354,6045.516165491971
983,3354,3827,4183.858099714035
984,3118,1162,1047.2719370855723
985,1162,1389,2650.4709041175747
986,1389,2551,4194.44897811967
987,2551,3824,3337.2716415398854
988,3824,670,7823.266636034888
989,858,2833,8341.668160337464
990,2833,1950,5257.452822931878
991,2840,2653,5628.094389035172
992,2653,2199,5188.860590511149
993,2598,1794,6440.606191877874
994,1794,3355,871.5840085155974
995,3355,3823,3690.8497300197055
996,126,231,7911.657904196129
997,231,1952,11437.49091663511
998,2248,2255,5262.105501631954
999,2255,3084,319.92205113502905
1000,3084,670,831.0376260900434
1001,182,2280,4920.5901425737575
1002,2280,3826,4797.68110285358
1003,3826,671,6709.486977098263
1004,818,830,6337.5557288075315
1005,830,1095,1325.38435707408
1006,1095,2839,6285.769646868356
1007,2839,1481,5128.255880653483
1008,2857,666,977.9028739439902
1009,666,672,372.51015103915364
1010,523,390,5392.078962690986
1011,390,198,4400.08751143036
1012,198,1480,4925.959361850541
1013,2858,3833,5643.16346562883
1014,2839,1684,4217.529245763187
1015,1684,2198,8500.165268301289
1016,3118,1163,1174.030041082054
1017,1163,3357,310.5400251194538
1018,3357,2744,5314.586385618096
1019,2744,668,1010.5750241083423
1020,3352,4192,9457.95032358336
1021,4192,669,4751.5995722120415
1022,2551,3222,8738.216501695073
1023,3222,2944,1937.053079407399
1024,2944,2858,3521.730256776211
1025,2858,1950,173.12100278143848
1026,1162,1412,5229.5670178437285
1027,1412,1598,10374.036676953097
1028,1598,1481,4106.332559071873
1029,1481,3825,7636.163755615374
1030,2839,185,6701.840091861073
1031,185,391,2169.991352967424
1032,391,3829,1129.3414395632756
1033,3356,3084,6117.497947974844
1034,3084,1597,2473.3336528203495
1035,1597,672,2431.5820061623835
1036,672,1480,3172.578016027832
1037,1480,3828,8702.42255798604
1038,125,1162,10911.421346603944
1039,1162,232,5444.478591574417
1040,232,391,4844.906931995933
1041,391,2743,3636.9256496971952
1042,2743,1949,4307.218496852543
1043,1794,818,5999.3099638137155
1044,818,3826,3286.0953758908204
1045,3826,2198,1273.5433243553869
1046,1325,2043,3071.4798920397766
1047,2043,669,5593.128154033924
1048,2635,3830,5624.273629245685
1049,3830,3819,100.77758350684067
1050,2332,2054,9280.233480364504
1051,2054,3354,2911.794280578789
1052,3354,389,3607.647753704043
1053,389,3829,1075.5961515582808
1054,2234,3355,1431.1378043254047
1055,3355,671,5962.753353829446
1056,3119,1162,874.6773198890578
1057,1162,671,6185.2583381184
1058,2652,1692,3234.0188780186504
1059,1692,3155,1254.1106758292901
1060,3155,2744,4947.564649517066
1061,2744,671,1773.715387546826
1062,2041,2744,3931.267064773793
1063,2744,933,4792.794905198678
1064,933,1480,4362.5641998304545
1065,1480,3824,8629.411343362823
1066,3824,2199,1551.9954417987167
1067,858,391,1750.9268084598527
1068,391,673,7310.707927768382
1069,2839,2744,8151.745127798638
1070,2744,2256,2789.058008707427
1071,2256,670,1007.2821410568816
1072,670,3832,8336.282000867242
1073,2907,2816,7170.359899995855
1074,2816,3155,5337.516241088777
1075,3155,2141,5034.446248432724
1076,2141,1481,2447.335113354886
1077,2840,391,7938.684951020822
1078,391,1951,6909.795087406092
1079,3355,2368,3433.0709024539274
1080,2368,1600,6261.630077691691
1081,1600,1480,1770.8256169153722
1082,523,2635,7719.9523646467505
1083,2635,1014,2151.3414782756668
1084,1014,669,4981.853076258511
1085,1296,1295,6715.4955375006075
1086,1295,3099,189.24322952735156
1087,3099,671,7437.4046174916
1088,2804,2636,3194.508669780632
1089,2636,2,979.4120503800634
1090,2,3050,907.9942486042322
1091,3050,1599,4555.999543075257
1092,1599,1480,1772.9906581413643
1093,2636,1481,3374.183395035045
1094,890,1600,5986.024283367743
1095,2255,2384,2416.528064536547
1096,2384,3830,7002.153914865521
1097,2091,1260,1297.668507432377
1098,1260,4215,4910.310984905941
1099,4215,3821,4061.336535614933
1100,3821,3085,7508.05217389486
1101,3085,671,1061.1223419996793
1102,2141,3084,609.3611379101953
1103,3084,171,5403.651569137755
1104,171,3821,5141.810082567534
1105,3821,3825,1797.4950227828542
1106,2506,890,6381.050668267426
1107,1600,182,1362.2762150738095
1108,1684,1013,1148.7016374744346
1109,1013,3118,1453.468842298159
1110,3118,1260,1114.2110316642104
1111,1260,2744,5208.413511144195
1112,2744,3825,6416.232720025924
1113,2332,2812,10137.667229212568
1114,2812,3154,3419.797804823126
1115,1793,3825,4724.420827410512
1116,2653,273,1876.8917188974235
1117,273,2384,4817.021734086459
1118,2384,672,660.3911423886641
1119,801,3056,9709.395181473279
1120,3056,1481,2807.7777279949364
1121,389,1793,4187.222728397585
1122,1793,1794,102.17139493022104
1123,1794,671,5710.1311257143625
1124,2682,2435,4441.95027860872
1125,2435,3827,4237.553372414946
1126,1260,2804,2831.7182438125856
1127,2804,284,1941.736463455914
1128,284,1481,4692.438316596644
1129,2044,2839,1933.6691921798626
1130,2839,1295,3222.9153582321314
1131,1295,202,4492.7078198059235
1132,202,3827,1612.2984455267385
1133,2165,1027,10675.78450661555
1134,1027,391,2475.784869961999
1135,391,670,7807.078768710477
1136,62,4215,2902.495144626628
1137,4215,858,1081.1189067877817
1138,858,3827,1650.259228024731
1139,3827,2493,7782.574929449444
1140,2493,1951,3926.361536722859
1141,1598,1794,7678.191336855947
1142,1794,3821,5274.382253119639
1143,3821,3827,1397.4553152560745
1144,2332,2102,10835.84482022699
1145,2102,2652,1882.1445161128988
1146,2652,232,4718.247995990054
1147,391,668,7225.1451102875335
1148,668,3825,7411.810857896512
1149,986,1691,7099.140306395857
1150,1691,671,4009.5251138405606
1151,2368,1414,3046.1501552423747
1152,1414,4249,5014.285239316994
1153,4249,1950,1806.3266774848753
1154,1389,3354,2950.520113773298
1155,3354,1952,5787.889744024268
1156,2041,1216,3787.98638215991
1157,1216,858,5980.2857836682115
1158,858,232,3764.1287322144685
1159,232,3832,4663.261839421429
1160,3832,672,7572.977175468802
1161,2141,3057,1873.4310890134027
1162,3057,1162,6382.070427469016
1163,1162,2198,5822.375187984824
1164,1013,62,7420.21973265671
1165,62,231,565.6633939420565
1166,2840,2743,7051.459159565657
1167,2743,667,4500.520420098038
1168,667,670,335.3392825361483
1169,3356,3354,198.19725837672397
1170,3354,671,5974.494858314075
1171,190,127,8816.791775674616
1172,127,2141,2710.1738857298383
1173,2141,182,1380.3628420368834
1174,182,1951,2588.1472252946546
1175,1951,233,10146.2222129949
1176,522,818,2382.9447829109763
1177,818,3001,6042.720458540637
1178,3001,1684,2745.8081272570407
1179,1684,1949,4571.536548100428
1180,1949,670,1509.557996940516
1181,284,3352,3995.3353349100576
1182,3352,2636,744.8371538234944
1183,2636,2742,1312.2843432374261
1184,2742,391,3998.5567923154667
1185,391,671,7826.436650967935
1186,2043,1259,4288.3854029217955
1187,1259,2857,5128.338191826922
1188,2857,671,1378.1493416319986
1189,2248,1684,3932.104855569673
1190,1684,1952,5008.677781143929
1191,1412,2332,7406.8993597775525
1192,2332,668,5977.056898000421
1193,668,3828,7689.712711803873
1194,801,3827,2305.1573035233264
1195,3825,2198,1764.658252076941
1196,4215,4214,175.99405735232497
1197,4214,1480,9047.13257214618
1198,1480,2743,4233.623591116704
1199,2743,669,4059.7421677086686
1200,669,1952,1397.053685614561
1201,1600,2072,4538.743747072677
1202,2072,2906,2185.3477091722916
1203,2906,3831,3310.849632854695
1204,2198,1950,6319.344342640502
1205,3354,1045,1127.5747084625193
1206,1045,2072,1810.860802980147
1207,2072,3066,3071.2150187634693
1208,3066,1481,3703.375564767526
1209,2944,1295,5553.511056297175
1210,1295,891,1238.040738635704
1211,891,801,6112.217525970718
1212,801,1409,857.6001306081101
1213,1409,3823,1811.136291223474
1214,1027,1795,6339.5375277420135
1215,1795,2256,4613.325469740415
1216,2256,1480,1285.31993867799
1217,802,2839,7419.499959208847
1218,2839,126,5899.631645679741
1219,126,672,4754.214255557352
1220,672,671,778.771631678731
1221,671,1951,1391.9025070707687
1222,2813,35,2051.605429077459
1223,35,2677,3416.083650229252
1224,2677,1481,1530.4332973010473
1225,2682,2493,4268.556040480962
1226,2493,3085,2274.7300451741153
1227,3085,1950,2398.8991290405716
1228,1014,1953,5709.357062241037
1229,1953,1481,3328.503895648341
1230,522,3222,9088.91845018583
1231,3222,2858,4287.751189158631
1232,2858,668,475.89241338555865
1233,3085,2255,277.74304142335
1234,2255,3184,3120.6554062707282
1235,3184,3826,6433.023460506511
1236,1599,3057,1990.7706509538082
1237,3057,2384,1190.4678257397145
1238,2384,3827,6348.269467870831
1239,3827,668,7032.561254254917
1240,2041,2635,1749.8844882916765
1241,2635,190,520.5505028820303
1242,190,3831,3348.0635767251083
1243,3831,232,4925.663739157538
1244,232,3823,5241.66091542301
1245,2597,1295,8134.857470580251
1246,1295,857,5169.397959786645
1247,857,3828,928.2962482349287
1248,998,3099,5708.053349551508
1249,3099,3050,2978.024572665035
1250,3050,171,1403.9320783304843
1251,171,670,5245.360376265386
1252,126,2944,4865.69472830992
1253,2944,391,8167.065264641039
1254,391,2199,2426.915743102017
1255,278,3001,5490.776007825059
1256,3001,2653,1617.6320744044417
1257,2653,3826,4956.6377533250015
1258,3119,3834,5760.829777059677
1259,3834,1953,7002.769817808283
1260,389,1740,5764.529899590559
1261,1740,668,4949.024243754354
1262,1600,2597,1772.6197203085808
1263,2597,2280,6273.326928445872
1264,2280,1026,5647.8720417744
1265,1026,3832,1742.8783769546492
1266,890,185,5114.118668878594
1267,185,669,9314.4395311121
1268,3154,273,163.15866005668792
1269,273,2635,946.7859129679645
1270,2635,1162,927.2363995207182
1271,1162,3827,4282.498877240102
1272,277,1692,3803.757755357953
1273,1692,2682,3431.755539237656
1274,2682,62,4976.521486393164
1275,62,3828,4745.50280879852
1276,1261,1740,1904.8063668997727
1277,1740,671,4760.392592500909
1278,858,2813,4337.601035943187
1279,2813,2234,1717.1536997391486
1280,2234,1164,949.6739572920326
1281,1164,669,5884.434365996766
1282,3119,3153,980.4094125980156
1283,3153,2944,3766.1008584323113
1284,2944,669,2915.084668097443
1285,891,2813,2056.0945602594884
1286,2813,3357,3133.729231063604
1287,3357,392,4128.7758500780765
1288,392,3830,1763.1484012586611
1289,4249,2795,3545.8483665994418
1290,2795,998,8740.960310365286
1291,998,3822,3036.3304536252617
1292,2858,2906,6419.084113025318
1293,2906,3822,3703.684336130653
1294,3050,182,3463.110026849308
1295,182,1045,4122.047031797248
1296,1045,4183,7896.1281696886
1297,4183,232,1088.1436146811702
1298,2815,2248,5090.471622591561
1299,2248,858,8004.796637242181
1300,858,3831,1684.4361625724669
1301,3831,668,7194.44766002038
1302,668,672,87.37924185798255
1303,126,4265,6992.81914062802
1304,4265,1414,2743.717298262774
1305,1414,986,5195.98590615314
1306,986,232,3344.2746041946334
1307,178,1013,1055.7473270339208
1308,1013,3199,1570.8863212387241
1309,3199,3000,918.5936025954816
1310,3000,3829,4426.589019988024
1311,2234,2744,6655.244506905532
1312,2744,4249,2167.0473943533825
1313,4249,667,513.5874005335164
1314,1691,1392,4267.797569983498
1315,1392,62,4222.098857167204
1316,62,3834,4782.126336713333
1317,2332,182,6802.354490598423
1318,182,3823,7981.809106730802
1319,1164,1793,496.11156417523216
1320,1793,2795,2549.268673746822
1321,2795,1481,1604.4400524348832
1322,2041,3050,987.0334283258788
1323,3050,4266,1677.6898163826697
1324,4266,1481,2033.1118301434547
1325,1259,1217,4017.1132663667277
1326,1217,2043,2063.163365117288
1327,2043,1481,3245.8546674685736
1328,1740,890,3040.3678562083714
1329,890,818,6659.569751881917
1330,818,3833,3166.2358246751864
1331,801,2165,9978.76660449321
1332,2165,1740,3167.600498634904
1333,1740,3002,2124.198131917398
1334,3002,672,4736.082463256435
1335,998,15,6166.396312782029
1336,15,673,6189.323947891484
1337,1295,2840,3252.0157207116863
1338,2840,3821,10375.326735780056
1339,3821,232,6763.121801127192
1340,15,1795,609.8459013978103
1341,1795,1950,5801.604546275298
1342,2834,1225,2937.367519387227
1343,1225,2906,2330.5758390039473
1344,2906,3826,5168.743649441232
1345,3826,2384,5270.980663181797
1346,2384,671,1438.6154834906868
1347,1397,171,5049.460938551109
1348,171,2385,5085.597851798841
1349,2385,1481,3067.2009020584433
1350,202,1014,5743.89781861651
1351,1014,1599,4525.5827686919
1352,1599,182,1361.1604257869278
1353,182,1952,3154.1832746116384
1354,1952,2198,5627.0857608438055
1355,3118,4214,4808.91493675919
1356,4214,3835,2386.160870420648
1357,2635,62,7452.276589012232
1358,62,998,2429.4450623279713
1359,998,3824,3074.276989090753
1360,801,2487,8443.54748650707
1361,2487,1412,8876.318244447097
1362,1412,1950,8143.03380060671
1363,1950,3827,6582.790175512409
1364,2816,4269,4267.580101028167
1365,4269,2834,1077.394651926301
1366,2834,669,5426.591613947373
1367,2041,185,6590.865944461034
1368,185,3353,4235.828309272886
1369,3353,2,1263.517122490617
1370,2,669,5251.45002387087
1371,126,2256,4812.123282836976
1372,2256,1412,9953.349944607855
1373,1412,801,945.9571596797844
1374,801,3826,3487.942900885063
1375,3826,3833,548.5752617363735
1376,35,2091,2700.3407847728163
1377,2091,3199,1473.505167380746
1378,3199,3814,5095.649110854814
1379,3814,2198,1735.124885740024
1380,1794,2044,3767.428107483623
1381,2044,4269,1291.8504858836363
1382,4269,4183,7241.190923435005
1383,4183,3825,5344.22890921229
1384,3825,3831,1007.2289387448916
1385,2435,3001,243.35334972370813
1386,3001,2111,5813.42166351042
1387,2111,278,4457.063026130814
1388,278,1481,2286.515257787023
1389,890,2803,2401.5473792310995
1390,2803,3828,4167.041457845124
1391,2198,3818,1064.5687844843417
1392,2172,190,4370.426686937287
1393,190,1259,333.38813809140447
1394,1259,2742,1389.2548977253298
1395,2742,670,4062.0450950415852
1396,2597,2840,7029.425451206248
1397,2840,284,2747.3642931905197
1398,284,3830,7234.822616984986
1399,986,1793,4752.137736038756
1400,1793,2091,956.6607544686275
1401,2091,3221,2472.0921916373295
1402,3221,1480,1490.2754688104667
1403,35,1014,2694.5381159536228
1404,1014,2234,2595.215170606688
1405,2234,2506,4774.344159037941
1406,2506,3825,2003.959169736825
1407,3825,1952,6333.482936677987
1408,801,3084,10730.398248981746
1409,3084,2385,2674.342031935477
1410,2385,2857,326.9774846451781
1411,2857,667,1359.9718299424464
1412,4269,2367,2738.4618477287677
1413,2367,3828,5569.222444532841
1414,4183,2222,7582.448599157987
1415,2222,1162,1433.7349410697261
1416,1162,3826,4914.765709261255
1417,1412,1796,5685.021589882639
1418,1796,3830,5644.423182363819
1419,801,1261,5239.718474822868
1420,1261,1599,6090.4714970532905
1421,1599,669,2347.748788294808
1422,2199,670,9221.564535536638
1423,2858,35,7957.520089394416
1424,35,1713,4280.295280304228
1425,1713,3831,2884.7859898025877
1426,4269,3085,3853.3350144999854
1427,3085,1412,10333.45142737036
1428,2858,672,496.33011306494103
1429,672,3823,7050.5478022167945
1430,2598,3050,5352.518958278619
1431,3050,2234,2516.165936663555
1432,2234,3827,4467.0088713409405
1433,3827,3828,795.4452714528717
1434,4266,1740,1527.5777668751693
1435,1740,3354,2193.2026669105835
1436,3354,3834,4873.434102056347
1437,3834,3825,714.7808611029546
1438,3825,1950,6974.214628932419
1439,2858,3119,6101.405915480618
1440,3119,2234,1075.5709577259229
1441,2234,3830,5221.210264425445
1442,15,3118,275.729810738595
1443,3118,1794,715.1375450807743
1444,1794,2636,638.4570119800835
1445,2636,3823,4315.84805525479
1446,3823,3829,621.5435161625365
1447,34,283,1195.4960767283135
1448,1326,2280,1363.859165194921
1449,2280,669,5417.11067982144
1450,998,198,5773.891713268931
1451,198,2744,7838.705985413852
1452,2744,669,1070.2009220754417
1453,4249,3056,1047.9277802175593
1454,3056,2653,6863.0398227209835
1455,2653,390,2306.3679205424096
1456,390,3824,1983.6901165800514
1457,2043,3154,3081.202026965175
1458,3154,2742,1816.2039965479203
1459,2742,4249,4108.488597432339
1460,4249,182,904.4362220110772
1461,1095,2041,1525.3254207517837
1462,2041,2368,3782.9204501561476
1463,2368,233,4387.047070187865
1464,233,3822,3294.0307567860664
1465,35,2248,1878.9550306656222
1466,2248,2905,5386.476929178516
1467,2905,1261,813.9994745802928
1468,1261,1951,5689.784609260708
1469,185,1599,10545.257252204869
1470,182,673,1910.124639287243
1471,672,3828,7649.06611349944
1472,2043,3118,3222.5155449315994
1473,3118,2551,5982.264605939589
1474,2551,3834,2699.131349303131
1475,3000,523,7671.392486142449
1476,523,2199,3636.0293587837796
1477,2199,2141,10583.576916323027
1478,2141,1950,2857.8684025929906
1479,883,2054,938.9269873322712
1480,2054,1954,4750.888355968618
1481,1954,670,1569.862249394323
1482,198,273,2992.643067573202
1483,273,390,3865.8703967818224
1484,390,3830,2730.070930376158
1485,3829,182,8561.94214398034
1486,3222,2367,3707.7964078212335
1487,2367,231,4404.156577762296
1488,231,2635,7037.634822204035
1489,2635,668,5103.177158642925
1490,2598,3824,8026.6434828405145
1491,1296,2367,6740.576585962793
1492,2367,2905,2617.717867351746
1493,2905,3824,4303.699673345577
1494,3824,1598,9292.70649013445
1495,1598,672,2806.758520648907
1496,3199,4215,5916.5600806038165
1497,4215,801,640.4600777166157
1498,801,3828,1655.0643831300172
1499,3828,233,2963.8408420768815
1500,891,2795,3336.721225982986
1501,2795,1952,5169.160427445168
1502,2493,1162,4062.066550026219
1503,1162,802,4677.836932562987
1504,802,3831,2199.950831325631
1505,3099,1013,2576.8321911166977
1506,1013,1163,2281.8367908478854
1507,1163,986,4382.147860278493
1508,986,3827,2052.683674699983
1509,3827,3831,1144.592707053246
1510,2368,2597,7593.373672649005
1511,3056,671,541.5148986591705
1512,671,3835,7875.565632811722
1513,126,2079,2159.262159469256
1514,2079,2198,9854.712757959463
1515,1856,1414,5592.274190490488
1516,1414,2677,2357.953634576577
1517,2677,671,3883.135052914496
1518,671,672,778.771631678731
1519,672,1952,1292.4835607769103
1520,888,2063,536.2260380906005
1521,2063,2598,5731.350568057209
1522,2598,1951,1552.5273385430485
1523,1951,182,2588.1472252946546
1524,2140,2636,6412.842138768053
1525,2636,858,5163.858195669575
1526,858,3826,2874.161100751655
1527,3826,672,5930.784221104485
1528,1794,672,5554.04316756109
1529,672,2199,8264.299875427712
1530,2597,2279,6195.814877800796
1531,2279,1385,5752.893002947308
1532,1385,3825,1586.9933771545361
1533,3825,3833,1896.7445945225552
1534,801,818,632.2728067635818
1535,818,3819,1665.66673468633
1536,522,2743,8062.631472654772
1537,2743,3832,4369.5798140474635
1538,3832,2176,3919.781702751276
1539,2176,182,6821.432122064362
1540,1164,4266,3605.089834500553
1541,4266,3222,902.3446771363708
1542,3222,670,3280.7602163768465
1543,3358,2653,1070.6144610825831
1544,2653,830,1337.7185270086288
1545,830,127,8083.396992704565
1546,127,671,3801.238932574656
1547,2526,2857,3278.6838778782394
1548,2857,2906,6274.563272865792
1549,2906,3830,5276.830898241298
1550,284,2256,5691.910488799665
1551,2256,3825,8514.953962886535
1552,127,2526,2500.905772372629
1553,2526,2677,6614.02203944308
1554,2677,2795,187.13594271291038
1555,2795,2198,8498.940494465707
1556,1599,1412,11021.906258117093
1557,1412,1389,4968.78557425056
1558,1389,3821,6362.413047773885
1559,3821,3822,2033.4434777825072
1560,2535,34,8837.38304013562
1561,34,2255,6077.05834735698
1562,2255,2141,868.5395631955777
1563,2141,672,2319.549357040229
1564,672,3827,7001.460887427617
1565,522,2551,1381.1947046444786
1566,2551,987,1621.2388133185443
1567,987,2062,5255.659175983554
1568,2062,1951,4908.54375732013
1569,2795,3199,1902.866127503353
1570,3199,1412,6528.21672814492
1571,1412,673,8737.648454793782
1572,673,667,680.8275916818296
1573,127,890,6767.783932154921
1574,202,3825,1275.7613992218967
1575,3825,934,4442.641352655532
1576,934,1950,5342.630464418189
1577,522,2168,6886.543617667425
1578,2168,1597,7887.655360640238
1579,1597,1481,4400.352449017215
1580,1295,273,3178.1080027902185
1581,273,1095,1231.3864208128462
1582,1095,670,4515.149097212283
1583,670,2199,9221.564535536638
1584,2743,62,8336.712476628589
1585,62,802,3131.9889626548816
1586,802,3820,3130.697475550896
1587,3820,3818,633.9232567139954
1588,3818,1482,8659.511759024099
1589,4269,2677,882.6155271747414
1590,2677,1259,2922.7349381852246
1591,1259,3831,3490.4077601013464
1592,3831,1026,2405.8524985264235
1593,1026,2199,435.0620429937597
1594,3056,2279,5842.503464812613
1595,2279,3356,440.59311003684195
1596,3356,392,4148.380237551392
1597,392,3826,392.55798767772717
1598,858,4214,1193.666788039668
1599,4214,523,2832.3470731310094
1600,523,233,2167.9399966969263
1601,233,1714,4674.626289339184
1602,1714,3830,4845.283585796267
1603,1325,888,877.1299327903176
1604,888,278,5615.378638878921
1605,278,672,1736.4328741666109
1606,672,1949,563.1527168976655
1607,3355,1414,1046.3220990566888
1608,1414,182,4304.090984164084
1609,182,3825,8364.421007202829
1610,2436,2816,6280.672009126948
1611,2816,3119,6389.122506877207
1612,3119,1392,2363.8965977914277
1613,1392,232,3027.246389878718
1614,883,888,1418.5041423883183
1615,888,3355,787.2258346506055
1616,3355,987,4262.892991345131
1617,987,3828,1134.323485004701
1618,3828,3832,163.69011066047779
1619,2597,34,7570.848026797463
1620,34,4215,5597.973064516097
1621,4215,3826,3944.6931008323086
1622,3056,2858,790.8209212744755
1623,2858,1794,5703.692589168691
1624,1794,3824,4953.037299385556
1625,1094,4215,5485.341235052111
1626,4215,3829,1958.2666984126608
1627,1216,2367,535.8152264672784
1628,2367,1952,8301.207505649834
1629,2072,2944,3273.6963640281815
1630,2944,1480,453.33866961380585
1631,2384,1026,8032.333856984083
1632,1026,2353,429.5983698928059
1633,2353,4214,1453.586049965294
1634,4214,3833,4111.892907658616
1635,3833,669,6185.965469277531
1636,1598,890,7497.066867862231
1637,890,933,4259.989796699043
1638,933,3831,3545.383666750907
1639,393,1095,3750.574873436704
1640,1095,171,1054.4407523127613
1641,171,2486,2956.554862392213
1642,2486,671,3470.0708264191303
1643,4214,15,4616.671226053517
1644,15,1014,1781.1791873009327
1645,1014,1949,5597.64838365814
1646,1949,3822,7019.123716627632
1647,891,1598,7456.576120807588
1648,1598,668,2742.4160449902893
1649,3199,2803,3609.128466964579
1650,2803,3830,5299.323709009689
1651,3099,35,1168.3385425917593
1652,35,3827,7278.2762213151145
1653,3827,2436,4254.986276639393
1654,2436,3835,3690.2304284392508
1655,3835,669,7183.86655524556
1656,2795,2279,2821.799117012064
1657,1164,2234,949.6739572920326
1658,2234,3831,3325.3013980421147
1659,522,2063,7625.713079046997
1660,2063,1481,3142.0655286086458
1661,1481,3357,4121.893549821907
1662,3357,3831,2983.651538413954
1663,2636,2436,413.4675694545655
1664,2436,2198,5658.7612185599655
1665,2486,2436,3388.311883984141
1666,2436,3825,4310.191710867603
1667,15,2653,861.5356074263178
1668,2653,3833,5462.0883659945985
1669,1013,2815,4968.932943225931
1670,2815,182,1660.1977593330575
1671,182,3826,7355.869555180022
1672,3826,3828,2104.595833972673
1673,1597,190,7911.404159367504
1674,190,3827,4351.480756090903
1675,3827,2198,1572.5049130540244
1676,62,1163,6797.78268537595
1677,1163,2947,5315.764073193111
1678,2947,1691,2557.4456146737207
1679,1691,182,2724.7281553354255
1680,182,3835,7905.795367940382
1681,2857,1684,4395.411261671442
1682,1013,2,1137.0189317572288
1683,2,3822,4781.689526732514
1684,3822,1951,6874.960413530491
1685,2141,1389,7819.295555775172
1686,1389,231,3695.2826162713236
1687,231,3833,6568.110242081849
1688,3833,1481,7470.466491725986
1689,2742,190,1719.471762872843
1690,190,2653,920.1138719904627
1691,2653,986,3855.90693764736
1692,986,3830,1934.1037779542896
1693,2803,1163,2668.536924404693
1694,1163,3050,1980.8507366644546
1695,3050,1950,5184.053473299307
1696,883,3066,3128.960239429228
1697,3066,34,1782.1242508453115
1698,34,2812,2334.0724715666092
1699,2812,3830,5643.0997011554
1700,4269,2804,3929.9779574734616
1701,2804,3050,3529.4473005608415
1702,3050,671,4658.749895572572
1703,2332,4249,6088.120420462598
1704,4249,2677,3438.5379154966727
1705,2677,1793,2735.019565575245
1706,1793,669,5502.897458684187
1707,669,3823,7085.290599688157
1708,4266,198,3218.080948381574
1709,198,3355,3265.8398533924765
1710,3355,2199,5279.387065371294
1711,2044,62,6723.922855202684
1712,62,801,3096.343578617404
1713,801,987,614.9117209590449
1714,987,3830,1732.1021491230738
1715,987,1164,4331.315536595786
1716,1164,1950,6193.5405489195355
1717,127,2677,5788.174672323713
1718,2677,986,7438.913225944992
1719,986,3834,1810.1347059570942
1720,3826,1951,5391.314840073462
1721,127,2947,3617.973343574419
1722,2947,669,3052.9481342420668
