Port Link,Port Name,Country Name
https://www.searates.com/port/xinxiang_cn.htm,Xinxiang,China
https://www.searates.com/port/xiuyu_cn.htm,Xiuyu,China
https://www.searates.com/port/xuzhou_cn.htm,Xuzhou,China
https://www.searates.com/port/yangjiang_cn.htm,Yangjiang,China
https://www.searates.com/port/yangpu_cn.htm,Yangpu,China
https://www.searates.com/port/yangshan_cn.htm,Yangshan,China
https://www.searates.com/port/yangzhou_cn.htm,Yangzhou,China
https://www.searates.com/port/yantai_cn.htm,Yantai,China
https://www.searates.com/port/yantian_cn.htm,Yantian,China
https://www.searates.com/port/yibin_cn.htm,Yibin,China
https://www.searates.com/port/yichang_cn.htm,Yichang,China
https://www.searates.com/port/yingkou_cn.htm,Yingkou,China
https://www.searates.com/port/yining_cn.htm,Yining,China
https://www.searates.com/port/yiyang_cn.htm,Yiyang,China
https://www.searates.com/port/yizheng_cn.htm,Yizheng,China
https://www.searates.com/port/yuanjiang_cn.htm,Yuanjiang,China
https://www.searates.com/port/yunfu_cn.htm,Yunfu,China
https://www.searates.com/port/zaozhuang_cn.htm,Zaozhuang,China
https://www.searates.com/port/zhangjiagang_cn.htm,Zhangjiagang,China
https://www.searates.com/port/zhangwan_cn.htm,Zhangwan,China
https://www.searates.com/port/zhangzhou_cn.htm,Zhangzhou,China
https://www.searates.com/port/zhanjiang_cn.htm,Zhanjiang,China
https://www.searates.com/port/zhaoqing_cn.htm,Zhaoqing,China
https://www.searates.com/port/zhapu_cn.htm,Zhapu,China
https://www.searates.com/port/zhengzhou_cn.htm,Zhengzhou,China
https://www.searates.com/port/zhenjiang_cn.htm,Zhenjiang,China
https://www.searates.com/port/zhicheng_cn.htm,Zhicheng,China
https://www.searates.com/port/zhongshan_cn.htm,Zhongshan,China
https://www.searates.com/port/zhoushan_cn.htm,Zhoushan,China
https://www.searates.com/port/zhuhai_cn.htm,Zhuhai,China
https://www.searates.com/port/zhuji_cn.htm,Zhuji,China
https://www.searates.com/port/zhuozhou_cn.htm,Zhuozhou,China
https://www.searates.com/port/zhuzhou_cn.htm,Zhuzhou,China
https://www.searates.com/port/christmas_island_cx.htm,Christmas Island,Christmas Island
https://www.searates.com/port/barranquilla_co.htm,Barranquilla,Colombia
https://www.searates.com/port/buenaventura_co.htm,Buenaventura,Colombia
https://www.searates.com/port/cartagena_co.htm,Cartagena,Colombia
https://www.searates.com/port/covenas_co.htm,Covenas,Colombia
https://www.searates.com/port/mamonal_co.htm,Mamonal,Colombia
https://www.searates.com/port/muelles_el_bosque_co.htm,Muelles El Bosque,Colombia
https://www.searates.com/port/pozos_colorados_co.htm,Pozos Colorados,Colombia
https://www.searates.com/port/puerto_bolivar_co.htm,Puerto Bolivar,Colombia
https://www.searates.com/port/puerto_colombia_co.htm,Puerto Colombia,Colombia
https://www.searates.com/port/puerto_prodeco_co.htm,Puerto Prodeco,Colombia
https://www.searates.com/port/san_andres_island_co.htm,San Andres Island,Colombia
https://www.searates.com/port/santa_marta_co.htm,Santa Marta,Colombia
https://www.searates.com/port/tolu_co.htm,Tolu,Colombia
https://www.searates.com/port/tumaco_co.htm,Tumaco,Colombia
https://www.searates.com/port/turbo_co.htm,Turbo,Colombia
https://www.searates.com/port/dzaoudzi_km.htm,Dzaoudzi,Comoros
https://www.searates.com/port/fomboni_km.htm,Fomboni,Comoros
https://www.searates.com/port/mayotte_km.htm,Mayotte,Comoros
https://www.searates.com/port/moroni_km.htm,Moroni,Comoros
https://www.searates.com/port/mutsamudu_km.htm,Mutsamudu,Comoros
https://www.searates.com/port/avatiu_ck.htm,Avatiu,Cook Islands
https://www.searates.com/port/caldera_cr.htm,Caldera,Costa Rica
https://www.searates.com/port/golfito_cr.htm,Golfito,Costa Rica
https://www.searates.com/port/golfo_dulce_cr.htm,Golfo Dulce,Costa Rica
https://www.searates.com/port/puerto_limon_cr.htm,Puerto Limon,Costa Rica
https://www.searates.com/port/puntarenas_cr.htm,Puntarenas,Costa Rica
https://www.searates.com/port/quepos_cr.htm,Quepos,Costa Rica
https://www.searates.com/port/bakar_hr.htm,Bakar,Croatia
https://www.searates.com/port/dubrovnik_hr.htm,Dubrovnik,Croatia
https://www.searates.com/port/dugi_rat_hr.htm,Dugi Rat,Croatia
https://www.searates.com/port/hvar_hr.htm,Hvar,Croatia
https://www.searates.com/port/korcula_hr.htm,Korcula,Croatia
https://www.searates.com/port/mali_losinj_hr.htm,Mali Losinj,Croatia
https://www.searates.com/port/metkovic_hr.htm,Metkovic,Croatia
https://www.searates.com/port/omisalj_hr.htm,Omisalj,Croatia
https://www.searates.com/port/ploce_hr.htm,Ploce,Croatia
https://www.searates.com/port/plomin_hr.htm,Plomin,Croatia
https://www.searates.com/port/pula_hr.htm,Pula,Croatia
https://www.searates.com/port/rasa_hr.htm,Rasa,Croatia
https://www.searates.com/port/rijeka_bakar_hr.htm,Rijeka Bakar,Croatia
https://www.searates.com/port/rovinj_hr.htm,Rovinj,Croatia
https://www.searates.com/port/senj_hr.htm,Senj,Croatia
https://www.searates.com/port/sibenik_hr.htm,Sibenik,Croatia
https://www.searates.com/port/split_hr.htm,Split,Croatia
https://www.searates.com/port/zadar_hr.htm,Zadar,Croatia
https://www.searates.com/port/antilla_cu.htm,Antilla,Cuba
https://www.searates.com/port/bahia_honda_cu.htm,Bahia Honda,Cuba
https://www.searates.com/port/banes_cu.htm,Banes,Cuba
https://www.searates.com/port/baracoa_cu.htm,Baracoa,Cuba
https://www.searates.com/port/boca_grande_cu.htm,Boca Grande,Cuba
https://www.searates.com/port/boqueron_cu.htm,Boqueron,Cuba
https://www.searates.com/port/cabanas_cu.htm,Cabanas,Cuba
https://www.searates.com/port/caibarien_cu.htm,Caibarien,Cuba
https://www.searates.com/port/cardenas_cu.htm,Cardenas,Cuba
https://www.searates.com/port/casilda_cu.htm,Casilda,Cuba
https://www.searates.com/port/ceiba_hueca_cu.htm,Ceiba Hueca,Cuba
https://www.searates.com/port/cienfuegos_cu.htm,Cienfuegos,Cuba
https://www.searates.com/port/guantanamo_cu.htm,Guantanamo,Cuba
https://www.searates.com/port/guayabal_cu.htm,Guayabal,Cuba
https://www.searates.com/port/havana_cu.htm,Havana,Cuba
https://www.searates.com/port/isabela_cu.htm,Isabela,Cuba
https://www.searates.com/port/jucaro_cu.htm,Jucaro,Cuba
https://www.searates.com/port/manati_cu.htm,Manati,Cuba
https://www.searates.com/port/manzanillo_cu.htm,Manzanillo,Cuba
https://www.searates.com/port/mariel_cu.htm,Mariel,Cuba
https://www.searates.com/port/matanzas_cu.htm,Matanzas,Cuba
https://www.searates.com/port/media_luna_cu.htm,Media Luna,Cuba
https://www.searates.com/port/moa_cu.htm,Moa,Cuba
https://www.searates.com/port/nicaro_cu.htm,Nicaro,Cuba
https://www.searates.com/port/niquero_cu.htm,Niquero,Cuba
https://www.searates.com/port/nueva_gerona_cu.htm,Nueva Gerona,Cuba
https://www.searates.com/port/nuevitas_cu.htm,Nuevitas,Cuba
https://www.searates.com/port/palo_alto_cu.htm,Palo Alto,Cuba
https://www.searates.com/port/preston_cu.htm,Preston,Cuba
https://www.searates.com/port/puerto_padre_cu.htm,Puerto Padre,Cuba
https://www.searates.com/port/puerto_tarafa_cu.htm,Puerto Tarafa,Cuba
https://www.searates.com/port/punta_gorda_cu.htm,Punta Gorda,Cuba
https://www.searates.com/port/santa_cruz_del_sur_cu.htm,Santa Cruz del Sur,Cuba
https://www.searates.com/port/santa_lucia_cu.htm,Santa Lucia,Cuba
https://www.searates.com/port/santiago_cu.htm,Santiago,Cuba
https://www.searates.com/port/tanamo_cu.htm,Tanamo,Cuba
https://www.searates.com/port/tunas_de_zaza_cu.htm,Tunas de Zaza,Cuba
https://www.searates.com/port/vita_cu.htm,Vita,Cuba
https://www.searates.com/port/willemstad_cw.htm,Willemstad,Curacao
https://www.searates.com/port/famagusta_cy.htm,Famagusta,Cyprus
https://www.searates.com/port/kalecik_cy.htm,Kalecik,Cyprus
https://www.searates.com/port/karavostassi_cy.htm,Karavostassi,Cyprus
https://www.searates.com/port/kyrenia_cy.htm,Kyrenia,Cyprus
https://www.searates.com/port/larnaca_cy.htm,Larnaca,Cyprus
https://www.searates.com/port/latchi_cy.htm,Latchi,Cyprus
https://www.searates.com/port/limassol_cy.htm,Limassol,Cyprus
https://www.searates.com/port/teknecik_cy.htm,Teknecik,Cyprus
https://www.searates.com/port/vassiliko_cy.htm,Vassiliko,Cyprus
https://www.searates.com/port/prague_cz.htm,Prague,Czech Republic
https://www.searates.com/port/rudna_cz.htm,Rudna,Czech Republic
https://www.searates.com/port/banana_cd.htm,Banana,Democratic Republic of the Congo
https://www.searates.com/port/boma_cd.htm,Boma,Democratic Republic of the Congo
https://www.searates.com/port/matadi_cd.htm,Matadi,Democratic Republic of the Congo
https://www.searates.com/port/aabenraa_dk.htm,Aabenraa,Denmark
https://www.searates.com/port/aalborg_dk.htm,Aalborg,Denmark
https://www.searates.com/port/aarhus_dk.htm,Aarhus,Denmark
https://www.searates.com/port/aeroskobing_dk.htm,Aeroskobing,Denmark
https://www.searates.com/port/allinge_dk.htm,Allinge,Denmark
https://www.searates.com/port/asnaes_dk.htm,Asnaes,Denmark
https://www.searates.com/port/asnaesvaerkets_havn_dk.htm,Asnaesvaerkets Havn,Denmark
https://www.searates.com/port/bandholm_dk.htm,Bandholm,Denmark
https://www.searates.com/port/bogense_dk.htm,Bogense,Denmark
https://www.searates.com/port/brabrand_dk.htm,Brabrand,Denmark
https://www.searates.com/port/brondby_dk.htm,Brondby,Denmark
https://www.searates.com/port/copenhagen_dk.htm,Copenhagen,Denmark
https://www.searates.com/port/dania_dk.htm,Dania,Denmark
https://www.searates.com/port/ebeltoft_dk.htm,Ebeltoft,Denmark
https://www.searates.com/port/elsinore_dk.htm,Elsinore,Denmark
https://www.searates.com/port/ensted_dk.htm,Ensted,Denmark
https://www.searates.com/port/esbjerg_dk.htm,Esbjerg,Denmark
https://www.searates.com/port/faaborg_dk.htm,Faaborg,Denmark
https://www.searates.com/port/fakse_ladeplads_dk.htm,Fakse Ladeplads,Denmark
https://www.searates.com/port/fredericia_dk.htm,Fredericia,Denmark
https://www.searates.com/port/frederiksberg_dk.htm,Frederiksberg,Denmark
https://www.searates.com/port/frederikshavn_dk.htm,Frederikshavn,Denmark
https://www.searates.com/port/frederikssund_dk.htm,Frederikssund,Denmark
https://www.searates.com/port/frederiksvark_dk.htm,Frederiksvark,Denmark
https://www.searates.com/port/gedser_dk.htm,Gedser,Denmark
https://www.searates.com/port/graasten_dk.htm,Graasten,Denmark
https://www.searates.com/port/grenaa_dk.htm,Grenaa,Denmark
https://www.searates.com/port/gulfhavn_dk.htm,Gulfhavn,Denmark
https://www.searates.com/port/haderslev_dk.htm,Haderslev,Denmark
https://www.searates.com/port/hadsund_dk.htm,Hadsund,Denmark
https://www.searates.com/port/hammerhavn_dk.htm,Hammerhavn,Denmark
https://www.searates.com/port/hanstholm_dk.htm,Hanstholm,Denmark
https://www.searates.com/port/hasle_dk.htm,Hasle,Denmark
https://www.searates.com/port/havdrup_dk.htm,Havdrup,Denmark
https://www.searates.com/port/hirtshals_dk.htm,Hirtshals,Denmark
https://www.searates.com/port/hobro_dk.htm,Hobro,Denmark
https://www.searates.com/port/holbaek_dk.htm,Holbaek,Denmark
https://www.searates.com/port/horsens_dk.htm,Horsens,Denmark
https://www.searates.com/port/hvide_sande_dk.htm,Hvide Sande,Denmark
https://www.searates.com/port/kalundborg_dk.htm,Kalundborg,Denmark
https://www.searates.com/port/kastrup_dk.htm,Kastrup,Denmark
https://www.searates.com/port/kerteminde_dk.htm,Kerteminde,Denmark
https://www.searates.com/port/kobenhavn_dk.htm,Kobenhavn,Denmark
https://www.searates.com/port/koge_dk.htm,Koge,Denmark
https://www.searates.com/port/kolding_dk.htm,Kolding,Denmark
https://www.searates.com/port/korsoer_dk.htm,Korsoer,Denmark
https://www.searates.com/port/kyndby_dk.htm,Kyndby,Denmark
https://www.searates.com/port/laesohavn_dk.htm,Laesohavn,Denmark
https://www.searates.com/port/lemvig_dk.htm,Lemvig,Denmark
https://www.searates.com/port/mariager_dk.htm,Mariager,Denmark
https://www.searates.com/port/marstal_dk.htm,Marstal,Denmark
https://www.searates.com/port/masnedsund_dk.htm,Masnedsund,Denmark
https://www.searates.com/port/middelfart_dk.htm,Middelfart,Denmark
https://www.searates.com/port/naestved_dk.htm,Naestved,Denmark
https://www.searates.com/port/nakskov_dk.htm,Nakskov,Denmark
https://www.searates.com/port/nekso_dk.htm,Nekso,Denmark
https://www.searates.com/port/nykobing_dk.htm,Nykobing,Denmark
https://www.searates.com/port/odense_dk.htm,Odense,Denmark
https://www.searates.com/port/orehoved_dk.htm,Orehoved,Denmark
https://www.searates.com/port/randers_dk.htm,Randers,Denmark
https://www.searates.com/port/ringkobing_dk.htm,Ringkobing,Denmark
https://www.searates.com/port/rodbyhavn_dk.htm,Rodbyhavn,Denmark
https://www.searates.com/port/ronne_dk.htm,Ronne,Denmark
https://www.searates.com/port/rudkobing_dk.htm,Rudkobing,Denmark
https://www.searates.com/port/sakskobing_dk.htm,Sakskobing,Denmark
https://www.searates.com/port/samso_island_dk.htm,Samso Island,Denmark
https://www.searates.com/port/skaelskor_dk.htm,Skaelskor,Denmark
https://www.searates.com/port/skaerbaek_dk.htm,Skaerbaek,Denmark
https://www.searates.com/port/skagen_dk.htm,Skagen,Denmark
https://www.searates.com/port/skaw_dk.htm,Skaw,Denmark
https://www.searates.com/port/skive_dk.htm,Skive,Denmark
https://www.searates.com/port/sonderborg_dk.htm,Sonderborg,Denmark
https://www.searates.com/port/stigsnaesvaerkets_havn_dk.htm,Stigsnaesvaerkets Havn,Denmark
https://www.searates.com/port/struer_dk.htm,Struer,Denmark
https://www.searates.com/port/stubbekobing_dk.htm,Stubbekobing,Denmark
https://www.searates.com/port/studstrup_dk.htm,Studstrup,Denmark
https://www.searates.com/port/svaneke_dk.htm,Svaneke,Denmark
https://www.searates.com/port/svendborg_dk.htm,Svendborg,Denmark
https://www.searates.com/port/tisted_dk.htm,Tisted,Denmark
https://www.searates.com/port/tuborg_havn_dk.htm,Tuborg Havn,Denmark
https://www.searates.com/port/vejle_dk.htm,Vejle,Denmark
https://www.searates.com/port/vesterohavn_dk.htm,Vesterohavn,Denmark
https://www.searates.com/port/viborg_dk.htm,Viborg,Denmark
https://www.searates.com/port/vordingborg_dk.htm,Vordingborg,Denmark
https://www.searates.com/port/djibouti_dj.htm,Djibouti,Djibouti
https://www.searates.com/port/portsmouth_dm.htm,Portsmouth,Dominica
https://www.searates.com/port/roseau_dm.htm,Roseau,Dominica
https://www.searates.com/port/aes_andres_lng_terminal_do.htm,AES Andres LNG Terminal,Dominican Republic
https://www.searates.com/port/azua_do.htm,Azua,Dominican Republic
https://www.searates.com/port/barahona_do.htm,Barahona,Dominican Republic
https://www.searates.com/port/boca_chica_do.htm,Boca Chica,Dominican Republic
https://www.searates.com/port/cabo_rojo_do.htm,Cabo Rojo,Dominican Republic
https://www.searates.com/port/caucedo_do.htm,Caucedo,Dominican Republic
https://www.searates.com/port/la_romana_do.htm,La Romana,Dominican Republic
https://www.searates.com/port/manzanillo_do.htm,Manzanillo,Dominican Republic
https://www.searates.com/port/palenque_do.htm,Palenque,Dominican Republic
https://www.searates.com/port/puerto_plata_do.htm,Puerto Plata,Dominican Republic
https://www.searates.com/port/puerto_viejo_de_azua_do.htm,Puerto Viejo de Azua,Dominican Republic
https://www.searates.com/port/rio_haina_do.htm,Rio Haina,Dominican Republic
https://www.searates.com/port/samana_do.htm,Samana,Dominican Republic
https://www.searates.com/port/san_pedro_de_masan_p_do.htm,San Pedro De Masan P,Dominican Republic
https://www.searates.com/port/santo_domingo_do.htm,Santo Domingo,Dominican Republic
https://www.searates.com/port/bahia_de_caraquez_ec.htm,Bahia De Caraquez,Ecuador
https://www.searates.com/port/esmeraldas_ec.htm,Esmeraldas,Ecuador
https://www.searates.com/port/guayaquil_ec.htm,Guayaquil,Ecuador
https://www.searates.com/port/la_libertad_ec.htm,La Libertad,Ecuador
https://www.searates.com/port/manta_ec.htm,Manta,Ecuador
https://www.searates.com/port/puerto_bolivar_ec.htm,Puerto Bolivar,Ecuador
https://www.searates.com/port/salinas_ec.htm,Salinas,Ecuador
https://www.searates.com/port/san_lorenzo_ec.htm,San Lorenzo,Ecuador
https://www.searates.com/port/abu_qir_eg.htm,Abu Qir,Egypt
https://www.searates.com/port/abu_zenima_eg.htm,Abu Zenima,Egypt
https://www.searates.com/port/adabiya_eg.htm,Adabiya,Egypt
https://www.searates.com/port/ain_sokhna_eg.htm,Ain Sokhna,Egypt
https://www.searates.com/port/ain_sukhna_eg.htm,Ain Sukhna,Egypt
https://www.searates.com/port/alexandria_eg.htm,Alexandria,Egypt
https://www.searates.com/port/damietta_eg.htm,Damietta,Egypt
https://www.searates.com/port/el_dekheila_eg.htm,El Dekheila,Egypt
https://www.searates.com/port/el_iskandariya_alexandria_eg.htm,El Iskandariya (Alexandria),Egypt
https://www.searates.com/port/el_meks_eg.htm,El Meks,Egypt
https://www.searates.com/port/geisum_terminal_eg.htm,Geisum Terminal,Egypt
https://www.searates.com/port/hamrawein_eg.htm,Hamrawein,Egypt
https://www.searates.com/port/kosseir_eg.htm,Kosseir,Egypt
https://www.searates.com/port/maadiya_port_eg.htm,Maadiya Port,Egypt
https://www.searates.com/port/mersa_el_hamra_eg.htm,Mersa el Hamra,Egypt
https://www.searates.com/port/nuweibah_eg.htm,Nuweibah,Egypt
https://www.searates.com/port/port_said_eg.htm,Port Said,Egypt
https://www.searates.com/port/ras_budran_eg.htm,Ras Budran,Egypt
https://www.searates.com/port/ras_sudr_eg.htm,Ras Sudr,Egypt
https://www.searates.com/port/sidi_kerir_terminal_eg.htm,Sidi Kerir Terminal,Egypt
https://www.searates.com/port/suez_canal_eg.htm,Suez Canal,Egypt
https://www.searates.com/port/zafarana_terminal_eg.htm,Za'farana Terminal,Egypt
https://www.searates.com/port/zeit_bay_terminal_eg.htm,Zeit Bay Terminal,Egypt
https://www.searates.com/port/acajutla_sv.htm,Acajutla,El Salvador
https://www.searates.com/port/cutuco_sv.htm,Cutuco,El Salvador
https://www.searates.com/port/la_libertad_sv.htm,La Libertad,El Salvador
https://www.searates.com/port/bata_gq.htm,Bata,Equatorial Guinea
https://www.searates.com/port/benito_gq.htm,Benito,Equatorial Guinea
https://www.searates.com/port/ceiba_marine_terminal_gq.htm,Ceiba Marine Terminal,Equatorial Guinea
https://www.searates.com/port/cogo_gq.htm,Cogo,Equatorial Guinea
https://www.searates.com/port/luba_gq.htm,Luba,Equatorial Guinea
https://www.searates.com/port/malabo_gq.htm,Malabo,Equatorial Guinea
https://www.searates.com/port/puerto_iradier_gq.htm,Puerto Iradier,Equatorial Guinea
https://www.searates.com/port/punta_europa_terminal_gq.htm,Punta Europa Terminal,Equatorial Guinea
https://www.searates.com/port/zafiro_marine_terminal_gq.htm,Zafiro Marine Terminal,Equatorial Guinea
https://www.searates.com/port/assab_er.htm,Assab,Eritrea
https://www.searates.com/port/massawa_er.htm,Massawa,Eritrea
https://www.searates.com/port/heltermaa_ee.htm,Heltermaa,Estonia
https://www.searates.com/port/kopli_port_of_tallinn_ee.htm,Kopli-Port Of Tallinn,Estonia
https://www.searates.com/port/kuivastu_ee.htm,Kuivastu,Estonia
https://www.searates.com/port/kunda_ee.htm,Kunda,Estonia
https://www.searates.com/port/muuga_port_of_tallinn_ee.htm,Muuga-Port Of Tallinn,Estonia
https://www.searates.com/port/paldiski_port_of_tallinn_ee.htm,Paldiski-Port Of Tallinn,Estonia
https://www.searates.com/port/pyarnu_ee.htm,Pyarnu,Estonia
https://www.searates.com/port/rohukula_ee.htm,Rohukula,Estonia
https://www.searates.com/port/roomassaare_ee.htm,Roomassaare,Estonia
https://www.searates.com/port/tallinn_ee.htm,Tallinn,Estonia
https://www.searates.com/port/virtsu_ee.htm,Virtsu,Estonia
https://www.searates.com/port/stanley_fk.htm,Stanley,Falkland Islands
https://www.searates.com/port/fuglafjordur_fo.htm,Fuglafjordur,Faroe Islands
https://www.searates.com/port/klaksvik_fo.htm,Klaksvik,Faroe Islands
https://www.searates.com/port/kollafjordur_fo.htm,Kollafjordur,Faroe Islands
https://www.searates.com/port/midvaag_fo.htm,Midvaag,Faroe Islands
https://www.searates.com/port/runavik_fo.htm,Runavik,Faroe Islands
https://www.searates.com/port/skaala_fo.htm,Skaala,Faroe Islands
https://www.searates.com/port/soervaag_fo.htm,Soervaag,Faroe Islands
https://www.searates.com/port/strendur_fo.htm,Strendur,Faroe Islands
https://www.searates.com/port/thorshavn_fo.htm,Thorshavn,Faroe Islands
https://www.searates.com/port/tvoroyri_fo.htm,Tvoroyri,Faroe Islands
https://www.searates.com/port/vagur_fo.htm,Vagur,Faroe Islands
https://www.searates.com/port/vestmanna_fo.htm,Vestmanna,Faroe Islands
https://www.searates.com/port/lambasa_fj.htm,Lambasa,Fiji
https://www.searates.com/port/lautoka_fj.htm,Lautoka,Fiji
https://www.searates.com/port/levuka_fj.htm,Levuka,Fiji
https://www.searates.com/port/savu_savu_fj.htm,Savu Savu,Fiji
https://www.searates.com/port/suva_fj.htm,Suva,Fiji
https://www.searates.com/port/degerby_fi.htm,Degerby,Finland
https://www.searates.com/port/ekenas_fi.htm,Ekenas,Finland
https://www.searates.com/port/hamina_fi.htm,Hamina,Finland
https://www.searates.com/port/hanko_fi.htm,Hanko,Finland
https://www.searates.com/port/haukipudas_fi.htm,Haukipudas,Finland
https://www.searates.com/port/helsinki_fi.htm,Helsinki,Finland
https://www.searates.com/port/imatra_fi.htm,Imatra,Finland
https://www.searates.com/port/inkoo_fi.htm,Inkoo,Finland
https://www.searates.com/port/isnas_fi.htm,Isnas,Finland
https://www.searates.com/port/jakobstad_fi.htm,Jakobstad,Finland
https://www.searates.com/port/joensuu_fi.htm,Joensuu,Finland
https://www.searates.com/port/joutseno_fi.htm,Joutseno,Finland
https://www.searates.com/port/kaskinen_fi.htm,Kaskinen,Finland
https://www.searates.com/port/kaukas_fi.htm,Kaukas,Finland
https://www.searates.com/port/kemi_fi.htm,Kemi,Finland
https://www.searates.com/port/kokkola_fi.htm,Kokkola,Finland
https://www.searates.com/port/kotka_fi.htm,Kotka,Finland
https://www.searates.com/port/kouvola_fi.htm,Kouvola,Finland
https://www.searates.com/port/koverhar_fi.htm,Koverhar,Finland
https://www.searates.com/port/kristinestad_fi.htm,Kristinestad,Finland
https://www.searates.com/port/kumpusalmi_fi.htm,Kumpusalmi,Finland
https://www.searates.com/port/lapaluoto_fi.htm,Lapaluoto,Finland
https://www.searates.com/port/loviisa_fi.htm,Loviisa,Finland
https://www.searates.com/port/mantyluoto_fi.htm,Mantyluoto,Finland
https://www.searates.com/port/mariehamn_fi.htm,Mariehamn,Finland
https://www.searates.com/port/merikarvia_fi.htm,Merikarvia,Finland
https://www.searates.com/port/mustola_fi.htm,Mustola,Finland
https://www.searates.com/port/naantali_fi.htm,Naantali,Finland
https://www.searates.com/port/oulu_fi.htm,Oulu,Finland
https://www.searates.com/port/pargas_fi.htm,Pargas,Finland
https://www.searates.com/port/pateniemi_fi.htm,Pateniemi,Finland
https://www.searates.com/port/pori_fi.htm,Pori,Finland
https://www.searates.com/port/porvoo_fi.htm,Porvoo,Finland
https://www.searates.com/port/puhos_fi.htm,Puhos,Finland
https://www.searates.com/port/raahe_fi.htm,Raahe,Finland
https://www.searates.com/port/rahja_fi.htm,Rahja,Finland
https://www.searates.com/port/rauma_fi.htm,Rauma,Finland
https://www.searates.com/port/reposaari_fi.htm,Reposaari,Finland
https://www.searates.com/port/ristiina_fi.htm,Ristiina,Finland
https://www.searates.com/port/savonlinna_fi.htm,Savonlinna,Finland
https://www.searates.com/port/siilinjarvi_fi.htm,Siilinjarvi,Finland
https://www.searates.com/port/tahkoluoto_fi.htm,Tahkoluoto,Finland
https://www.searates.com/port/tolkkinen_tolkis_fi.htm,Tolkkinen-Tolkis,Finland
https://www.searates.com/port/tornio_fi.htm,Tornio,Finland
https://www.searates.com/port/turku_fi.htm,Turku,Finland
https://www.searates.com/port/uto_fi.htm,Uto,Finland
https://www.searates.com/port/uusikaupunki_fi.htm,Uusikaupunki,Finland
https://www.searates.com/port/vaasa_fi.htm,Vaasa,Finland
https://www.searates.com/port/varkaus_harbours_fi.htm,Varkaus Harbours,Finland
https://www.searates.com/port/vaskiluoto_fi.htm,Vaskiluoto,Finland
https://www.searates.com/port/veitsiluoto_fi.htm,Veitsiluoto,Finland
https://www.searates.com/port/vuoksen_terminal_fi.htm,Vuoksen Terminal,Finland
https://www.searates.com/port/ykspihlaja_fi.htm,Ykspihlaja,Finland
https://www.searates.com/port/abbeville_fr.htm,Abbeville,France
https://www.searates.com/port/ajaccio_fr.htm,Ajaccio,France
https://www.searates.com/port/arcachon_fr.htm,Arcachon,France
https://www.searates.com/port/bassens_fr.htm,Bassens,France
https://www.searates.com/port/bayonne_fr.htm,Bayonne,France
https://www.searates.com/port/belfort_fr.htm,Belfort,France
https://www.searates.com/port/bonifacio_fr.htm,Bonifacio,France
https://www.searates.com/port/bordeaux_fr.htm,Bordeaux,France
https://www.searates.com/port/boulogne_sur_mer_fr.htm,Boulogne Sur Mer,France
https://www.searates.com/port/bourges_fr.htm,Bourges,France
https://www.searates.com/port/brest_fr.htm,Brest,France
https://www.searates.com/port/caen_fr.htm,Caen,France
https://www.searates.com/port/calvi_fr.htm,Calvi,France
https://www.searates.com/port/camaret_fr.htm,Camaret,France
https://www.searates.com/port/cancale_fr.htm,Cancale,France
https://www.searates.com/port/cannes_fr.htm,Cannes,France
https://www.searates.com/port/commercy_fr.htm,Commercy,France
https://www.searates.com/port/concarneau_fr.htm,Concarneau,France
https://www.searates.com/port/conflandey_fr.htm,Conflandey,France
https://www.searates.com/port/deauville_fr.htm,Deauville,France
https://www.searates.com/port/donges_fr.htm,Donges,France
https://www.searates.com/port/douvaine_fr.htm,Douvaine,France
https://www.searates.com/port/dunkerque_fr.htm,Dunkerque,France
https://www.searates.com/port/fecamp_fr.htm,Fecamp,France
https://www.searates.com/port/fismes_fr.htm,Fismes,France
https://www.searates.com/port/fos_sur_mer_fr.htm,Fos Sur Mer,France
https://www.searates.com/port/gennevilliers_fr.htm,Gennevilliers,France
https://www.searates.com/port/granville_fr.htm,Granville,France
https://www.searates.com/port/gravelines_fr.htm,Gravelines,France
https://www.searates.com/port/guimerville_fr.htm,Guimerville,France
https://www.searates.com/port/ham_fr.htm,Ham,France
https://www.searates.com/port/honfleur_fr.htm,Honfleur,France
https://www.searates.com/port/izon_fr.htm,Izon,France
https://www.searates.com/port/langres_fr.htm,Langres,France
https://www.searates.com/port/la_pallice_fr.htm,La Pallice,France
https://www.searates.com/port/la_rochelle_pallice_fr.htm,La Rochelle-Pallice,France
https://www.searates.com/port/lavera_fr.htm,Lavera,France
https://www.searates.com/port/le_chateau_doleron_fr.htm,Le Chateau D'Oleron,France
https://www.searates.com/port/le_guildo_fr.htm,Le Guildo,France
https://www.searates.com/port/le_havre_fr.htm,Le Havre,France
https://www.searates.com/port/les_sables_dolonne_fr.htm,Les Sables d'Olonne,France
https://www.searates.com/port/le_treport_fr.htm,Le Treport,France
https://www.searates.com/port/le_verdon_fr.htm,Le Verdon,France
https://www.searates.com/port/libourne_fr.htm,Libourne,France
https://www.searates.com/port/lile_rousse_fr.htm,L'Ile Rousse,France
https://www.searates.com/port/liomer_fr.htm,Liomer,France
https://www.searates.com/port/loctudy_fr.htm,Loctudy,France
https://www.searates.com/port/lyon_fr.htm,Lyon,France
https://www.searates.com/port/marans_fr.htm,Marans,France
https://www.searates.com/port/marmande_fr.htm,Marmande,France
https://www.searates.com/port/marseille_fr.htm,Marseille,France
