Leg Schedule Key,Leg Key,Origin Port Scheduled Departure Date,Destination Port Scheduled Arrival Date,Origin Port Actual Departure Date,Destination Port Actual Arrival Date
1650,892,,,,
1651,893,,,,
1652,894,,,,
1653,891,,,,
1654,892,,,,
1655,893,,,,
1656,894,,,,
1657,895,,,,
1658,896,,,,
1659,895,,,,
1660,896,,,,
1661,897,,,,
1662,898,,,,
1663,899,,,,
1664,900,,,,
1665,897,,,,
1666,898,,,,
1667,899,,,,
1668,900,,,,
1669,659,,,,
1670,901,,,,
1671,902,,,,
1672,903,,,,
1673,904,,,,
1674,659,,,,
1675,901,,,,
1676,902,,,,
1677,903,,,,
1678,904,,,,
1679,905,,,,
1680,906,,,,
1681,905,,,,
1682,906,,,,
1683,909,,,,
1684,910,,,,
1685,909,,,,
1686,910,,,,
1687,913,,,,
1688,914,,,,
1689,915,,,,
1690,916,,,,
1691,913,,,,
1692,914,,,,
1693,915,,,,
1694,916,,,,
1695,919,,,,
1696,920,,,,
1697,921,,,,
1698,607,,,,
1699,919,,,,
1700,920,,,,
1701,921,,,,
1702,607,,,,
1703,922,,,,
1704,923,,,,
1705,924,,,,
1706,925,,,,
1707,922,,,,
1708,923,,,,
1709,924,,,,
1710,925,,,,
1711,926,,,,
1712,927,,,,
1713,928,,,,
1714,929,,,,
1715,926,,,,
1716,927,,,,
1717,928,,,,
1718,929,,,,
1719,930,,,,
1720,931,,,,
1721,932,,,,
1722,933,,,,
1723,930,,,,
1724,931,,,,
1725,932,,,,
1726,933,,,,
1727,934,,,,
1728,935,,,,
1729,936,,,,
1730,934,,,,
1731,935,,,,
1732,936,,,,
1733,937,,,,
1734,938,,,,
1735,939,,,,
1736,940,,,,
1737,937,,,,
1738,938,,,,
1739,939,,,,
1740,940,,,,
1741,944,,,,
1742,945,,,,
1743,946,,,,
1744,947,,,,
1745,948,,,,
1746,944,,,,
1747,945,,,,
1748,946,,,,
1749,947,,,,
1750,948,,,,
1751,949,,,,
1752,950,,,,
1753,951,,,,
1754,952,,,,
1755,949,,,,
1756,950,,,,
1757,951,,,,
1758,952,,,,
1759,955,,,,
1760,956,,,,
1761,957,,,,
1762,958,,,,
1763,955,,,,
1764,956,,,,
1765,957,,,,
1766,958,,,,
1767,961,,,,
1768,962,,,,
1769,963,,,,
1770,964,,,,
1771,961,,,,
1772,962,,,,
1773,963,,,,
1774,964,,,,
1775,965,,,,
1776,966,,,,
1777,965,,,,
1778,966,,,,
1779,967,,,,
1780,968,,,,
1781,967,,,,
1782,968,,,,
1783,969,,,,
1784,970,,,,
1785,202,,,,
1786,971,,,,
1787,972,,,,
1788,969,,,,
1789,970,,,,
1790,202,,,,
1791,971,,,,
1792,972,,,,
1793,973,,,,
1794,974,,,,
1795,975,,,,
1796,976,,,,
1797,977,,,,
1798,973,,,,
1799,974,,,,
1800,975,,,,
1801,976,,,,
1802,977,,,,
1803,978,,,,
1804,979,,,,
1805,980,,,,
1806,649,,,,
1807,978,,,,
1808,979,,,,
1809,980,,,,
1810,649,,,,
1811,984,,,,
1812,985,,,,
1813,986,,,,
1814,987,,,,
1815,988,,,,
1816,984,,,,
1817,985,,,,
1818,986,,,,
1819,987,,,,
1820,988,,,,
1821,993,,,,
1822,994,,,,
1823,995,,,,
1824,996,,,,
1825,993,,,,
1826,994,,,,
1827,995,,,,
1828,996,,,,
1829,997,,,,
1830,998,,,,
1831,999,,,,
1832,1000,,,,
1833,1001,,,,
1834,997,,,,
1835,998,,,,
1836,999,,,,
1837,1000,,,,
1838,1001,,,,
1839,1004,,,,
1840,1005,,,,
1841,1006,,,,
1842,181,,,,
1843,1004,,,,
1844,1005,,,,
1845,1006,,,,
1846,181,,,,
1847,1007,,,,
1848,1008,,,,
1849,1009,,,,
1850,1010,,,,
1851,315,,,,
1852,1007,,,,
1853,1008,,,,
1854,1009,,,,
1855,1010,,,,
1856,315,,,,
1857,1011,,,,
1858,1012,,,,
1859,1013,,,,
1860,1011,,,,
1861,1012,,,,
1862,1013,,,,
1863,1014,,,,
1864,1015,,,,
1865,766,,,,
1866,1014,,,,
1867,1015,,,,
1868,766,,,,
1869,1020,,,,
1870,1021,,,,
1871,1022,,,,
1872,1023,,,,
1873,1024,,,,
1874,1020,,,,
1875,1021,,,,
1876,1022,,,,
1877,1023,,,,
1878,1024,,,,
1879,1025,,,,
1880,590,,,,
1881,1026,,,,
1882,1027,,,,
1883,1025,,,,
1884,590,,,,
1885,1026,,,,
1886,1027,,,,
1887,1028,,,,
1888,1029,,,,
1889,1030,,,,
1890,1031,,,,
1891,1028,,,,
1892,1029,,,,
1893,1030,,,,
1894,1031,,,,
1895,1032,,,,
1896,1033,,,,
1897,1034,,,,
1898,1032,,,,
1899,1033,,,,
1900,1034,,,,
1901,1035,,,,
1902,1036,,,,
1903,1037,,,,
1904,495,,,,
1905,1035,,,,
1906,1036,,,,
1907,1037,,,,
1908,495,,,,
1909,1038,,,,
1910,1039,,,,
1911,1040,,,,
1912,1041,,,,
1913,1042,,,,
1914,1038,,,,
1915,1039,,,,
1916,1040,,,,
1917,1041,,,,
1918,1042,,,,
1919,1043,,,,
1920,1044,,,,
1921,1045,,,,
1922,174,,,,
1923,201,,,,
1924,1043,,,,
1925,1044,,,,
1926,1045,,,,
1927,174,,,,
1928,201,,,,
1929,1046,,,,
1930,1047,,,,
1931,1048,,,,
1932,1049,,,,
1933,1046,,,,
1934,1047,,,,
1935,1048,,,,
1936,1049,,,,
1937,1050,,,,
1938,1051,,,,
1939,1052,,,,
1940,1053,,,,
1941,1054,,,,
1942,1050,,,,
1943,1051,,,,
1944,1052,,,,
1945,1053,,,,
1946,1054,,,,
1947,1057,,,,
1948,1058,,,,
1949,730,,,,
1950,1059,,,,
1951,1060,,,,
1952,1057,,,,
1953,1058,,,,
1954,730,,,,
1955,1059,,,,
1956,1060,,,,
1957,1061,,,,
1958,1062,,,,
1959,1063,,,,
1960,876,,,,
1961,1064,,,,
1962,1061,,,,
1963,1062,,,,
1964,1063,,,,
1965,876,,,,
1966,1064,,,,
1967,1065,,,,
1968,880,,,,
1969,1066,,,,
1970,1067,,,,
1971,1068,,,,
1972,1065,,,,
1973,880,,,,
1974,1066,,,,
1975,1067,,,,
1976,1068,,,,
1977,1073,,,,
1978,1074,,,,
1979,1075,,,,
1980,1076,,,,
1981,1077,,,,
1982,1073,,,,
1983,1074,,,,
1984,1075,,,,
1985,1076,,,,
1986,1077,,,,
1987,1078,,,,
1988,1079,,,,
1989,1080,,,,
1990,230,,,,
1991,1078,,,,
1992,1079,,,,
1993,1080,,,,
1994,230,,,,
1995,1081,,,,
1996,1082,,,,
1997,1083,,,,
1998,1084,,,,
1999,1085,,,,
2000,1081,,,,
2001,1082,,,,
2002,1083,,,,
2003,1084,,,,
2004,1085,,,,
2005,1086,,,,
2006,1087,,,,
2007,1086,,,,
2008,1087,,,,
2009,1091,,,,
2010,1092,,,,
2011,1093,,,,
2012,1094,,,,
2013,845,,,,
2014,1091,,,,
2015,1092,,,,
2016,1093,,,,
2017,1094,,,,
2018,845,,,,
2019,1097,,,,
2020,1098,,,,
2021,1099,,,,
2022,1100,,,,
2023,1101,,,,
2024,1097,,,,
2025,1098,,,,
2026,1099,,,,
2027,1100,,,,
2028,1101,,,,
2029,1102,,,,
2030,1103,,,,
2031,1104,,,,
2032,1105,,,,
2033,1106,,,,
2034,1102,,,,
2035,1103,,,,
2036,1104,,,,
2037,1105,,,,
2038,1106,,,,
2039,1107,,,,
2040,1108,,,,
2041,1107,,,,
2042,1108,,,,
2043,1115,,,,
2044,1116,,,,
2045,1117,,,,
2046,1115,,,,
2047,1116,,,,
2048,1117,,,,
2049,1118,,,,
2050,1119,,,,
2051,1120,,,,
2052,1118,,,,
2053,1119,,,,
2054,1120,,,,
2055,1121,,,,
2056,1122,,,,
2057,1123,,,,
2058,1124,,,,
2059,1024,,,,
2060,1121,,,,
2061,1122,,,,
2062,1123,,,,
2063,1124,,,,
2064,1024,,,,
2065,1125,,,,
2066,1126,,,,
2067,1127,,,,
2068,1128,,,,
2069,1125,,,,
2070,1126,,,,
2071,1127,,,,
2072,1128,,,,
2073,1129,,,,
2074,1130,,,,
2075,1131,,,,
2076,1132,,,,
2077,1133,,,,
2078,1129,,,,
2079,1130,,,,
2080,1131,,,,
2081,1132,,,,
2082,1133,,,,
2083,1136,,,,
2084,1137,,,,
2085,1138,,,,
2086,1139,,,,
2087,1140,,,,
2088,1136,,,,
2089,1137,,,,
2090,1138,,,,
2091,1139,,,,
2092,1140,,,,
2093,1143,,,,
2094,1144,,,,
2095,1145,,,,
2096,1146,,,,
2097,1147,,,,
2098,1143,,,,
2099,1144,,,,
2100,1145,,,,
2101,1146,,,,
2102,1147,,,,
2103,1148,,,,
2104,1149,,,,
2105,1150,,,,
2106,1151,,,,
2107,1152,,,,
2108,1148,,,,
2109,1149,,,,
2110,1150,,,,
2111,1151,,,,
2112,1152,,,,
2113,1157,,,,
2114,1158,,,,
2115,1159,,,,
2116,183,,,,
2117,1157,,,,
2118,1158,,,,
2119,1159,,,,
2120,183,,,,
2121,1162,,,,
2122,1163,,,,
2123,1164,,,,
2124,1165,,,,
2125,1166,,,,
2126,1162,,,,
2127,1163,,,,
2128,1164,,,,
2129,1165,,,,
2130,1166,,,,
2131,1167,,,,
2132,1168,,,,
2133,1169,,,,
2134,1170,,,,
2135,1171,,,,
2136,1167,,,,
2137,1168,,,,
2138,1169,,,,
2139,1170,,,,
2140,1171,,,,
2141,1181,,,,
2142,1182,,,,
2143,1183,,,,
2144,1184,,,,
2145,1181,,,,
2146,1182,,,,
2147,1183,,,,
2148,1184,,,,
2149,1185,,,,
2150,1186,,,,
2151,1187,,,,
2152,1188,,,,
2153,1185,,,,
2154,1186,,,,
2155,1187,,,,
2156,1188,,,,
2157,1189,,,,
2158,1190,,,,
2159,1191,,,,
2160,1192,,,,
2161,1189,,,,
2162,1190,,,,
2163,1191,,,,
2164,1192,,,,
2165,1193,,,,
2166,1194,,,,
2167,1195,,,,
2168,1196,,,,
2169,1193,,,,
2170,1194,,,,
2171,1195,,,,
2172,1196,,,,
2173,1197,,,,
2174,1198,,,,
2175,1197,,,,
2176,1198,,,,
2177,1201,,,,
2178,1202,,,,
2179,1203,,,,
2180,1204,,,,
2181,1205,,,,
2182,1201,,,,
2183,1202,,,,
2184,1203,,,,
2185,1204,,,,
2186,1205,,,,
2187,1208,,,,
2188,1209,,,,
2189,1210,,,,
2190,1211,,,,
2191,1212,,,,
2192,1208,,,,
2193,1209,,,,
2194,1210,,,,
2195,1211,,,,
2196,1212,,,,
2197,1213,,,,
2198,1214,,,,
2199,1215,,,,
2200,1213,,,,
2201,1214,,,,
2202,1215,,,,
2203,1216,,,,
2204,1217,,,,
2205,1218,,,,
2206,1219,,,,
2207,1216,,,,
2208,1217,,,,
2209,1218,,,,
2210,1219,,,,
2211,1220,,,,
2212,1221,,,,
2213,1222,,,,
2214,472,,,,
2215,1223,,,,
2216,1220,,,,
2217,1221,,,,
2218,1222,,,,
2219,472,,,,
2220,1223,,,,
2221,1224,,,,
2222,1225,,,,
2223,1224,,,,
2224,1225,,,,
2225,1226,,,,
2226,1227,,,,
2227,1228,,,,
2228,1229,,,,
2229,1230,,,,
2230,1226,,,,
2231,1227,,,,
2232,1228,,,,
2233,1229,,,,
2234,1230,,,,
2235,1234,,,,
2236,1235,,,,
2237,1236,,,,
2238,1234,,,,
2239,1235,,,,
2240,1236,,,,
2241,1237,,,,
2242,1238,,,,
2243,1239,,,,
2244,1237,,,,
2245,1238,,,,
2246,1239,,,,
2247,1240,,,,
2248,1241,,,,
2249,1242,,,,
2250,1240,,,,
2251,1241,,,,
2252,1242,,,,
2253,1246,,,,
2254,1247,,,,
2255,1248,,,,
2256,1249,,,,
2257,1246,,,,
2258,1247,,,,
2259,1248,,,,
2260,1249,,,,
2261,1250,,,,
2262,1251,,,,
2263,1252,,,,
2264,1253,,,,
2265,101,,,,
2266,1250,,,,
2267,1251,,,,
2268,1252,,,,
2269,1253,,,,
2270,101,,,,
2271,1254,,,,
2272,1175,,,,
2273,1255,,,,
2274,1195,,,,
2275,1256,,,,
2276,1254,,,,
2277,1175,,,,
2278,1255,,,,
2279,1195,,,,
2280,1256,,,,
2281,1257,,,,
2282,1258,,,,
2283,1259,,,,
2284,1257,,,,
2285,1258,,,,
2286,1259,,,,
2287,1260,,,,
2288,1261,,,,
2289,1262,,,,
2290,100,,,,
2291,219,,,,
2292,1260,,,,
2293,1261,,,,
2294,1262,,,,
2295,100,,,,
2296,219,,,,
2297,1263,,,,
2298,1264,,,,
2299,1265,,,,
2300,1266,,,,
2301,1267,,,,
2302,1263,,,,
2303,1264,,,,
2304,1265,,,,
2305,1266,,,,
2306,1267,,,,
2307,1268,,,,
2308,1269,,,,
2309,1270,,,,
2310,1271,,,,
2311,1272,,,,
2312,1268,,,,
2313,1269,,,,
2314,1270,,,,
2315,1271,,,,
2316,1272,,,,
2317,1273,,,,
2318,1274,,,,
2319,1275,,,,
2320,1276,,,,
2321,1277,,,,
2322,1273,,,,
2323,1274,,,,
2324,1275,,,,
2325,1276,,,,
2326,1277,,,,
2327,1286,,,,
2328,1287,,,,
2329,835,,,,
2330,1286,,,,
2331,1287,,,,
2332,835,,,,
2333,1288,,,,
2334,1289,,,,
2335,1290,,,,
2336,30,,,,
2337,1291,,,,
2338,1288,,,,
2339,1289,,,,
2340,1290,,,,
2341,30,,,,
2342,1291,,,,
2343,1292,,,,
2344,1293,,,,
2345,1294,,,,
2346,1295,,,,
2347,1296,,,,
2348,1292,,,,
2349,1293,,,,
2350,1294,,,,
2351,1295,,,,
2352,1296,,,,
2353,1299,,,,
2354,1300,,,,
2355,1301,,,,
2356,1302,,,,
2357,1299,,,,
2358,1300,,,,
2359,1301,,,,
2360,1302,,,,
2361,1303,,,,
2362,1304,,,,
2363,1305,,,,
2364,1303,,,,
2365,1304,,,,
2366,1305,,,,
2367,1309,,,,
2368,1310,,,,
2369,1311,,,,
2370,1312,,,,
2371,1313,,,,
2372,1309,,,,
2373,1310,,,,
2374,1311,,,,
2375,1312,,,,
2376,1313,,,,
2377,1319,,,,
2378,1320,,,,
2379,1321,,,,
2380,1322,,,,
2381,635,,,,
2382,1319,,,,
2383,1320,,,,
2384,1321,,,,
2385,1322,,,,
2386,635,,,,
2387,1323,,,,
2388,1324,,,,
2389,1325,,,,
2390,1326,,,,
2391,1323,,,,
2392,1324,,,,
2393,1325,,,,
2394,1326,,,,
2395,1327,,,,
2396,1328,,,,
2397,1329,,,,
2398,1327,,,,
2399,1328,,,,
2400,1329,,,,
2401,1330,,,,
2402,1331,,,,
2403,1330,,,,
2404,1331,,,,
2405,1336,,,,
2406,1337,,,,
2407,1338,,,,
2408,1339,,,,
2409,1336,,,,
2410,1337,,,,
2411,1338,,,,
2412,1339,,,,
2413,1340,,,,
2414,1341,,,,
2415,1342,,,,
2416,1343,,,,
2417,1340,,,,
2418,1341,,,,
2419,1342,,,,
2420,1343,,,,
2421,1347,,,,
2422,1348,,,,
2423,1349,,,,
2424,1347,,,,
2425,1348,,,,
2426,1349,,,,
2427,1153,,,,
2428,1350,,,,
2429,1351,,,,
2430,1352,,,,
2431,1153,,,,
2432,1350,,,,
2433,1351,,,,
2434,1352,,,,
2435,1353,,,,
2436,1354,,,,
2437,1355,,,,
2438,1356,,,,
2439,1357,,,,
2440,1353,,,,
2441,1354,,,,
2442,1355,,,,
2443,1356,,,,
2444,1357,,,,
2445,1358,,,,
2446,1359,,,,
2447,1360,,,,
2448,1358,,,,
2449,1359,,,,
2450,1360,,,,
2451,1361,,,,
2452,1362,,,,
2453,1361,,,,
2454,1362,,,,
2455,679,,,,
2456,1363,,,,
2457,1364,,,,
2458,1365,,,,
2459,679,,,,
2460,1363,,,,
2461,1364,,,,
2462,1365,,,,
2463,1368,,,,
2464,1327,,,,
2465,455,,,,
2466,1369,,,,
2467,1370,,,,
2468,1368,,,,
2469,1327,,,,
2470,455,,,,
2471,1369,,,,
2472,1370,,,,
2473,1371,,,,
2474,1372,,,,
2475,1373,,,,
2476,1371,,,,
2477,1372,,,,
2478,1373,,,,
2479,1374,,,,
2480,1375,,,,
2481,1376,,,,
2482,1377,,,,
2483,1374,,,,
2484,1375,,,,
2485,1376,,,,
2486,1377,,,,
2487,1380,,,,
2488,1381,,,,
2489,1382,,,,
2490,1383,,,,
2491,1384,,,,
2492,1380,,,,
2493,1381,,,,
2494,1382,,,,
2495,1383,,,,
2496,1384,,,,
2497,1385,,,,
2498,1386,,,,
2499,1387,,,,
2500,1388,,,,
2501,1389,,,,
2502,1385,,,,
2503,1386,,,,
2504,1387,,,,
2505,1388,,,,
2506,1389,,,,
2507,1393,,,,
2508,1394,,,,
2509,1395,,,,
2510,1396,,,,
2511,97,,,,
2512,1393,,,,
2513,1394,,,,
2514,1395,,,,
2515,1396,,,,
2516,97,,,,
2517,1397,,,,
2518,1398,,,,
2519,1399,,,,
2520,1400,,,,
2521,1397,,,,
2522,1398,,,,
2523,1399,,,,
2524,1400,,,,
2525,1401,,,,
2526,1402,,,,
2527,1403,,,,
2528,1404,,,,
2529,1405,,,,
2530,1401,,,,
2531,1402,,,,
2532,1403,,,,
2533,1404,,,,
2534,1405,,,,
2535,1406,,,,
2536,1407,,,,
2537,1406,,,,
2538,1407,,,,
2539,1413,,,,
2540,1414,,,,
2541,1415,,,,
2542,1416,,,,
2543,47,,,,
2544,1413,,,,
2545,1414,,,,
2546,1415,,,,
2547,1416,,,,
2548,47,,,,
2549,74,,,,
2550,1435,,,,
2551,1436,,,,
2552,1437,,,,
2553,1438,,,,
2554,74,,,,
2555,1435,,,,
2556,1436,,,,
2557,1437,,,,
2558,1438,,,,
2559,1442,,,,
2560,1443,,,,
2561,1444,,,,
2562,1442,,,,
2563,1443,,,,
2564,1444,,,,
2565,1445,,,,
2566,1425,,,,
2567,1446,,,,
2568,1447,,,,
2569,1445,,,,
2570,1425,,,,
2571,1446,,,,
2572,1447,,,,
2573,1450,,,,
2574,1451,,,,
2575,1452,,,,
2576,1450,,,,
2577,1451,,,,
2578,1452,,,,
2579,1453,,,,
2580,1454,,,,
2581,1455,,,,
2582,1456,,,,
2583,1457,,,,
2584,1453,,,,
2585,1454,,,,
2586,1455,,,,
2587,1456,,,,
2588,1457,,,,
2589,1463,,,,
2590,1464,,,,
2591,1465,,,,
2592,1466,,,,
2593,1463,,,,
2594,1464,,,,
2595,1465,,,,
2596,1466,,,,
2597,1474,,,,
2598,1475,,,,
2599,1476,,,,
2600,1477,,,,
2601,1478,,,,
2602,1474,,,,
2603,1475,,,,
2604,1476,,,,
2605,1477,,,,
2606,1478,,,,
2607,1479,,,,
2608,1480,,,,
2609,181,,,,
2610,1479,,,,
2611,1480,,,,
2612,181,,,,
2613,1497,,,,
2614,1498,,,,
2615,1499,,,,
2616,1500,,,,
2617,1501,,,,
2618,1497,,,,
2619,1498,,,,
2620,1499,,,,
2621,1500,,,,
2622,1501,,,,
2623,1505,,,,
2624,1506,,,,
2625,1507,,,,
2626,1508,,,,
2627,1509,,,,
2628,1505,,,,
2629,1506,,,,
2630,1507,,,,
2631,1508,,,,
2632,1509,,,,
2633,1510,,,,
2634,1511,,,,
2635,1512,,,,
2636,1513,,,,
2637,1514,,,,
2638,1510,,,,
2639,1511,,,,
2640,1512,,,,
2641,1513,,,,
2642,1514,,,,
2643,1515,,,,
2644,1516,,,,
2645,1517,,,,
2646,478,,,,
2647,1515,,,,
2648,1516,,,,
2649,1517,,,,
2650,478,,,,
2651,1518,,,,
2652,1519,,,,
2653,1520,,,,
2654,1521,,,,
2655,1522,,,,
2656,1518,,,,
2657,1519,,,,
2658,1520,,,,
2659,1521,,,,
2660,1522,,,,
2661,1526,,,,
2662,1527,,,,
2663,1528,,,,
2664,1529,,,,
2665,1526,,,,
2666,1527,,,,
2667,1528,,,,
2668,1529,,,,
2669,1530,,,,
2670,1531,,,,
2671,1532,,,,
2672,845,,,,
2673,1533,,,,
2674,1530,,,,
2675,1531,,,,
2676,1532,,,,
2677,845,,,,
2678,1533,,,,
2679,1534,,,,
2680,1535,,,,
2681,1536,,,,
2682,1537,,,,
2683,1534,,,,
2684,1535,,,,
2685,1536,,,,
2686,1537,,,,
2687,1538,,,,
2688,1539,,,,
2689,1540,,,,
2690,1538,,,,
2691,1539,,,,
2692,1540,,,,
2693,1541,,,,
2694,1542,,,,
2695,1543,,,,
2696,1541,,,,
2697,1542,,,,
2698,1543,,,,
2699,1544,,,,
2700,1545,,,,
2701,1546,,,,
2702,739,,,,
2703,1547,,,,
2704,1544,,,,
2705,1545,,,,
2706,1546,,,,
2707,739,,,,
2708,1547,,,,
2709,1548,,,,
2710,1549,,,,
2711,1550,,,,
2712,1551,,,,
2713,1552,,,,
2714,1548,,,,
2715,1549,,,,
2716,1550,,,,
2717,1551,,,,
2718,1552,,,,
2719,1557,,,,
2720,1392,,,,
2721,1558,,,,
2722,1557,,,,
2723,1392,,,,
2724,1558,,,,
2725,1559,,,,
2726,1560,,,,
2727,1559,,,,
2728,1560,,,,
2729,1561,,,,
2730,1562,,,,
2731,1563,,,,
2732,1564,,,,
2733,1565,,,,
2734,1561,,,,
2735,1562,,,,
2736,1563,,,,
2737,1564,,,,
2738,1565,,,,
2739,1566,,,,
2740,1567,,,,
2741,1568,,,,
2742,1569,,,,
2743,1566,,,,
2744,1567,,,,
2745,1568,,,,
2746,1569,,,,
2747,234,,,,
2748,1570,,,,
2749,1571,,,,
2750,1572,,,,
2751,1573,,,,
2752,234,,,,
2753,1570,,,,
2754,1571,,,,
2755,1572,,,,
2756,1573,,,,
2757,1574,,,,
2758,1575,,,,
2759,1576,,,,
2760,1577,,,,
2761,1578,,,,
2762,1574,,,,
2763,1575,,,,
2764,1576,,,,
2765,1577,,,,
2766,1578,,,,
2767,1579,,,,
2768,1580,,,,
2769,1581,,,,
2770,1582,,,,
2771,1583,,,,
2772,1579,,,,
2773,1580,,,,
2774,1581,,,,
2775,1582,,,,
2776,1583,,,,
2777,1584,,,,
2778,1585,,,,
2779,1586,,,,
2780,1587,,,,
2781,1584,,,,
2782,1585,,,,
2783,1586,,,,
2784,1587,,,,
2785,1588,,,,
2786,1589,,,,
2787,1590,,,,
2788,1591,,,,
2789,1592,,,,
2790,1588,,,,
2791,1589,,,,
2792,1590,,,,
2793,1591,,,,
2794,1592,,,,
2795,1593,,,,
2796,1594,,,,
2797,1595,,,,
2798,1596,,,,
2799,1597,,,,
2800,1593,,,,
2801,1594,,,,
2802,1595,,,,
2803,1596,,,,
2804,1597,,,,
2805,1602,,,,
2806,1603,,,,
2807,1604,,,,
2808,1605,,,,
2809,1602,,,,
2810,1603,,,,
2811,1604,,,,
2812,1605,,,,
2813,1610,,,,
2814,1611,,,,
2815,1612,,,,
2816,1613,,,,
2817,1614,,,,
2818,1610,,,,
2819,1611,,,,
2820,1612,,,,
2821,1613,,,,
2822,1614,,,,
2823,1617,,,,
2824,1618,,,,
2825,1619,,,,
2826,1617,,,,
2827,1618,,,,
2828,1619,,,,
2829,1626,,,,
2830,1627,,,,
2831,1628,,,,
2832,1629,,,,
2833,1626,,,,
2834,1627,,,,
2835,1628,,,,
2836,1629,,,,
2837,1632,,,,
2838,1633,,,,
2839,1634,,,,
2840,1635,,,,
2841,1636,,,,
2842,1632,,,,
2843,1633,,,,
2844,1634,,,,
2845,1635,,,,
2846,1636,,,,
2847,1637,,,,
2848,1638,,,,
2849,1639,,,,
2850,1640,,,,
2851,1641,,,,
2852,1637,,,,
2853,1638,,,,
2854,1639,,,,
2855,1640,,,,
2856,1641,,,,
2857,1644,,,,
2858,1645,,,,
2859,1646,,,,
2860,1647,,,,
2861,1648,,,,
2862,1644,,,,
2863,1645,,,,
2864,1646,,,,
2865,1647,,,,
2866,1648,,,,
